id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,8000,8000,8000.0, 36 months,12.99,269.52,C,C1,Social worker,2 years,OWN,33000.0,Not Verified,Oct-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,484xx,MI,21.82,0.0,Oct-2006,1.0,29.0,,29.0,0.0,5311,20.3,44.0,w,0.0,0.0,9221.531476396,9221.53,8000.0,1221.53,0.0,0.0,0.0,Apr-2016,48.2,,Feb-2019,0.0,,1,Individual,,,,0.0,700.0,134404.0,,,,,,,,,,,,26200.0,,,,4.0,4635.0,1808.0,57.0,0.0,0.0,96.0,86.0,7.0,7.0,0.0,7.0,,1.0,29.0,0.0,2.0,6.0,3.0,4.0,32.0,9.0,12.0,6.0,29.0,0.0,0.0,0.0,1.0,93.0,33.3,0.0,0.0,144856.0,134404.0,4200.0,118656.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000.0, 36 months,5.32,843.22,A,A1,Strategy Director,5 years,RENT,150000.0,Source Verified,Mar-2016,Charged Off,n,,,credit_card,Credit card refinancing,606xx,IL,8.53,0.0,Sep-1987,1.0,36.0,,9.0,0.0,23971,76.4,22.0,w,0.0,0.0,9696.65,9696.65,6587.74,963.99,0.0,2144.92,386.0856,Jan-2017,843.22,,Jun-2017,0.0,,1,Individual,,,,0.0,2321.0,23971.0,1.0,0.0,0.0,0.0,104.0,0.0,,1.0,2.0,14189.0,75.0,27800.0,0.0,0.0,1.0,2.0,2996.0,900.0,98.0,0.0,0.0,104.0,330.0,4.0,4.0,1.0,63.0,,4.0,,0.0,2.0,6.0,2.0,5.0,2.0,8.0,17.0,6.0,9.0,0.0,0.0,0.0,1.0,90.0,100.0,0.0,0.0,28132.0,23971.0,19500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,10.99,327.34,B,B3,Marketing Associate,2 years,RENT,50000.0,Not Verified,Jul-2014,Fully Paid,n,,,credit_card,Credit card refinancing,024xx,MA,11.74,2.0,Aug-2001,0.0,14.0,,9.0,0.0,7807,60.5,19.0,f,0.0,0.0,11723.3636361912,11723.36,10000.0,1723.36,0.0,0.0,0.0,Nov-2016,2862.07,,Nov-2018,0.0,14.0,1,Individual,,,,0.0,0.0,21503.0,,,,,,,,,,,,12900.0,,,,2.0,3072.0,993.0,88.7,0.0,0.0,119.0,154.0,5.0,5.0,0.0,5.0,37.0,13.0,14.0,1.0,3.0,3.0,3.0,6.0,3.0,8.0,16.0,3.0,9.0,0.0,0.0,1.0,1.0,76.5,66.7,0.0,0.0,31418.0,21503.0,8800.0,18518.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,18.94,183.13,D,D2,Vice President,2 years,RENT,250000.0,Not Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,927xx,CA,9.22,0.0,Oct-2003,0.0,,,10.0,0.0,17237,94.0,14.0,w,4682.4,4682.4,536.24,536.24,317.6,218.64,0.0,0.0,0.0,Feb-2019,183.13,Mar-2019,Nov-2018,0.0,57.0,1,Individual,,,,0.0,0.0,66988.0,1.0,4.0,0.0,2.0,16.0,46884.0,67.0,1.0,2.0,7128.0,94.0,18250.0,0.0,0.0,0.0,4.0,6698.0,3650.0,94.0,0.0,0.0,139.0,181.0,5.0,5.0,0.0,5.0,,17.0,,0.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,10.0,,0.0,0.0,1.0,100.0,80.0,0.0,0.0,93218.0,66988.0,18250.0,69496.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,39700.0, 36 months,7.49,1244.07,A,A4,RN,6 years,MORTGAGE,150000.0,Verified,Apr-2017,Current,n,,,debt_consolidation,Debt consolidation,958xx,CA,34.9,0.0,Jan-1992,0.0,,,18.0,0.0,35384,26.6,32.0,f,16627.9,16503.19,27336.25,27131.23,23372.1,3964.15,0.0,0.0,0.0,Feb-2019,1244.07,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,325285.0,0.0,6.0,0.0,2.0,18.0,63983.0,37.0,2.0,2.0,13631.0,32.0,133000.0,1.0,1.0,1.0,4.0,19134.0,90877.0,24.3,0.0,0.0,156.0,302.0,7.0,7.0,2.0,12.0,,7.0,,0.0,4.0,7.0,7.0,12.0,12.0,10.0,17.0,7.0,18.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,556632.0,99367.0,120100.0,178807.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000.0, 36 months,21.85,609.81,D,D5,,,OWN,78600.0,Not Verified,May-2018,Current,n,,,debt_consolidation,Debt consolidation,946xx,CA,14.73,0.0,Jul-2003,0.0,,,22.0,0.0,18836,53.2,28.0,w,12915.83,12915.83,5468.87,5468.87,3084.17,2384.7,0.0,0.0,0.0,Feb-2019,609.81,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,24682.0,1.0,1.0,0.0,0.0,43.0,5846.0,49.0,5.0,11.0,2626.0,52.0,35400.0,2.0,1.0,5.0,11.0,1122.0,5250.0,72.7,0.0,0.0,178.0,43.0,6.0,6.0,0.0,6.0,,7.0,,0.0,12.0,17.0,12.0,13.0,4.0,21.0,23.0,17.0,22.0,0.0,0.0,0.0,5.0,100.0,58.3,0.0,0.0,47424.0,24682.0,19200.0,12024.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,14.99,832.47,C,C4,Police Officer,10+ years,OWN,307000.0,Verified,Feb-2017,Current,n,,,home_improvement,Home improvement,180xx,PA,7.27,1.0,Apr-1999,0.0,13.0,,8.0,0.0,30333,100.1,27.0,w,24017.53,24017.53,19950.13,19950.13,10982.47,8967.66,0.0,0.0,0.0,Feb-2019,832.47,Mar-2019,Feb-2019,0.0,34.0,1,Individual,,,,0.0,0.0,146687.0,1.0,1.0,0.0,1.0,13.0,28412.0,54.0,1.0,1.0,11288.0,71.0,30300.0,0.0,3.0,0.0,2.0,18336.0,0.0,100.6,0.0,0.0,192.0,214.0,3.0,3.0,2.0,3.0,34.0,,34.0,0.0,4.0,5.0,4.0,8.0,14.0,5.0,11.0,5.0,8.0,0.0,0.0,0.0,1.0,85.2,100.0,0.0,0.0,183216.0,58745.0,22300.0,52916.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 60 months,11.39,219.38,B,B3,Loan officer assistant ,1 year,OWN,49000.0,Source Verified,Jan-2017,Current,n,,,debt_consolidation,Debt consolidation,917xx,CA,25.18,1.0,Mar-2002,1.0,4.0,,25.0,0.0,30003,15.7,49.0,w,6506.82,6506.82,5478.17,5478.17,3493.18,1984.99,0.0,0.0,0.0,Feb-2019,219.38,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,125321.0,3.0,1.0,1.0,1.0,7.0,21213.0,94.0,4.0,7.0,10049.0,24.0,191000.0,0.0,0.0,3.0,8.0,5013.0,125027.0,13.1,0.0,0.0,116.0,177.0,4.0,4.0,5.0,9.0,4.0,0.0,4.0,0.0,7.0,11.0,16.0,23.0,6.0,23.0,38.0,11.0,25.0,0.0,0.0,0.0,5.0,98.0,6.3,0.0,0.0,297700.0,51216.0,143800.0,22600.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000.0, 60 months,13.33,550.14,C,C3,District Manager,10+ years,OWN,120000.0,Not Verified,Sep-2015,Current,n,,,debt_consolidation,Debt consolidation,212xx,MD,21.38,0.0,Oct-1995,0.0,45.0,68.0,18.0,1.0,4947,91.6,50.0,w,9396.99,9396.99,22620.5,22620.5,14603.01,7934.96,82.53,0.0,0.0,Feb-2019,577.65,Mar-2019,Feb-2019,0.0,49.0,1,Individual,,,,0.0,0.0,342163.0,,,,,,,,,,,,5400.0,,,,4.0,19009.0,207.0,95.3,0.0,0.0,238.0,175.0,108.0,9.0,6.0,149.0,77.0,10.0,45.0,1.0,1.0,2.0,1.0,5.0,34.0,2.0,10.0,2.0,18.0,0.0,0.0,0.0,2.0,91.3,100.0,0.0,0.0,341935.0,124472.0,4400.0,127651.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000.0, 36 months,8.18,188.52,B,B1,Warehouse Supervisor,10+ years,MORTGAGE,62000.0,Source Verified,Apr-2015,Fully Paid,n,,,credit_card,Credit card refinancing,276xx,NC,32.83,0.0,Mar-2001,1.0,,,14.0,0.0,13035,39.9,30.0,w,0.0,0.0,6781.140599692,6781.14,6000.0,781.14,0.0,0.0,0.0,Apr-2018,188.39,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,162522.0,,,,,,,,,,,,32700.0,,,,2.0,11609.0,6535.0,56.7,0.0,0.0,146.0,169.0,8.0,8.0,3.0,49.0,,0.0,,0.0,4.0,8.0,4.0,9.0,9.0,10.0,18.0,8.0,14.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,223436.0,48114.0,15100.0,55973.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 36 months,19.99,1300.55,D,D4,Correctional Officer,10+ years,MORTGAGE,135000.0,Source Verified,Jul-2016,Current,n,,,debt_consolidation,Debt consolidation,933xx,CA,16.13,0.0,Jun-1993,0.0,45.0,96.0,14.0,1.0,12679,73.7,28.0,w,6189.87,6189.87,40239.31,40239.31,28810.13,11429.18,0.0,0.0,0.0,Feb-2019,1300.55,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,68.0,59965.0,1.0,3.0,1.0,3.0,10.0,47286.0,83.0,1.0,4.0,3311.0,77.0,17200.0,1.0,5.0,1.0,7.0,4283.0,2577.0,73.7,0.0,0.0,140.0,277.0,2.0,2.0,1.0,2.0,,12.0,45.0,0.0,6.0,9.0,6.0,6.0,11.0,11.0,16.0,9.0,14.0,0.0,0.0,0.0,2.0,96.4,66.7,1.0,0.0,100467.0,59965.0,9800.0,83267.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,6.46,306.31,A,A1,,4 years,MORTGAGE,112000.0,Not Verified,Nov-2018,Current,n,,,credit_card,Credit card refinancing,840xx,UT,14.38,0.0,Jun-2005,0.0,,106.0,10.0,1.0,11837,31.4,16.0,f,9238.48,9238.48,918.93,918.93,761.52,157.41,0.0,0.0,0.0,Feb-2019,306.31,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,56806.0,0.0,2.0,0.0,0.0,29.0,44969.0,66.0,0.0,0.0,5571.0,48.0,37700.0,0.0,2.0,1.0,0.0,5681.0,23376.0,32.2,0.0,0.0,161.0,127.0,35.0,29.0,0.0,35.0,,10.0,,0.0,3.0,5.0,6.0,9.0,5.0,8.0,11.0,5.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,106584.0,56806.0,34500.0,68884.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,17750.0, 36 months,15.05,624.42,C,C4,CNC Machine Operator,5 years,RENT,105000.0,Source Verified,Nov-2017,Current,n,,,debt_consolidation,Debt consolidation,925xx,CA,22.66,0.0,Aug-2005,1.0,74.0,,9.0,0.0,7136,38.0,16.0,f,11939.98,11774.15,8764.46,8642.73,6060.02,2704.44,0.0,0.0,0.0,Feb-2019,624.42,Mar-2019,Feb-2019,0.0,74.0,1,Individual,,,,0.0,4167.0,101282.0,1.0,2.0,1.0,2.0,5.0,85431.0,90.0,2.0,5.0,3387.0,74.0,18800.0,4.0,2.0,6.0,7.0,11254.0,8360.0,41.5,0.0,0.0,39.0,35.0,9.0,5.0,0.0,9.0,,0.0,,3.0,3.0,4.0,4.0,4.0,6.0,5.0,6.0,4.0,9.0,0.0,0.0,0.0,3.0,81.3,25.0,0.0,0.0,132100.0,101282.0,14300.0,104585.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,12.74,234.99,C,C1,Geriatric Social Worker,< 1 year,RENT,48984.0,Source Verified,Apr-2017,Current,n,,,debt_consolidation,Debt consolidation,104xx,NY,4.88,0.0,Nov-2011,0.0,,,6.0,0.0,5006,37.9,17.0,w,3041.79,3041.79,5159.87,5159.87,3958.21,1201.66,0.0,0.0,0.0,Feb-2019,234.99,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,110232.0,1.0,1.0,1.0,1.0,4.0,105226.0,,0.0,2.0,2471.0,38.0,13200.0,0.0,0.0,0.0,3.0,18372.0,8194.0,37.9,0.0,0.0,65.0,42.0,24.0,4.0,0.0,24.0,,,,0.0,3.0,3.0,5.0,7.0,10.0,5.0,7.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,118426.0,110232.0,13200.0,105226.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months,12.73,335.65,B,B5,Owner,10+ years,MORTGAGE,80000.0,Not Verified,Jul-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,014xx,MA,18.93,1.0,Oct-2006,0.0,7.0,102.0,11.0,1.0,9041,42.6,21.0,w,0.0,0.0,10449.9831722715,10449.98,10000.0,449.98,0.0,0.0,0.0,Nov-2018,9457.17,,Dec-2018,0.0,,1,Individual,,,,0.0,0.0,374286.0,0.0,1.0,1.0,1.0,8.0,48841.0,,0.0,0.0,4547.0,43.0,21200.0,1.0,4.0,5.0,2.0,37429.0,5459.0,62.4,0.0,0.0,141.0,136.0,36.0,8.0,3.0,37.0,,8.0,,0.0,4.0,4.0,6.0,6.0,7.0,9.0,11.0,4.0,11.0,0.0,0.0,0.0,2.0,95.2,50.0,1.0,0.0,393201.0,57882.0,14500.0,52001.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months,14.99,519.91,C,C5,Elementary Principal,3 years,MORTGAGE,75000.0,Source Verified,Oct-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,799xx,TX,16.74,0.0,May-1997,1.0,,,16.0,0.0,19664,64.1,19.0,w,0.0,0.0,18226.69,18226.69,15000.0,3226.69,0.0,0.0,0.0,Sep-2016,6788.67,,Jan-2019,0.0,,1,Individual,,,,0.0,100.0,264260.0,,,,,,,,,,,,30700.0,,,,8.0,18876.0,6930.0,70.0,0.0,0.0,111.0,205.0,2.0,2.0,3.0,12.0,,4.0,,0.0,5.0,8.0,7.0,8.0,2.0,12.0,14.0,8.0,16.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,302439.0,39799.0,23100.0,36815.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3600,3600,3600.0, 36 months,11.47,118.67,B,B5,Teacher's Assistant,1 year,RENT,37500.0,Source Verified,Jun-2016,Charged Off,n,,,major_purchase,Major purchase,112xx,NY,17.57,1.0,Feb-2006,0.0,12.0,,10.0,0.0,10452,62.6,12.0,w,0.0,0.0,1578.18,1578.18,883.0,308.29,15.0,371.89,66.9402,Apr-2017,118.67,,Oct-2017,1.0,12.0,1,Individual,,,,0.0,0.0,54608.0,0.0,4.0,0.0,0.0,32.0,44156.0,107.0,0.0,1.0,5664.0,94.0,16700.0,0.0,0.0,0.0,1.0,5461.0,1436.0,82.0,0.0,0.0,57.0,123.0,22.0,22.0,0.0,22.0,,,,1.0,2.0,5.0,3.0,3.0,4.0,6.0,7.0,5.0,10.0,0.0,0.0,1.0,0.0,91.7,33.3,0.0,0.0,57903.0,54608.0,8000.0,41203.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8000,8000,8000.0, 36 months,10.99,261.88,B,B4,Driver ,5 years,RENT,53000.0,Not Verified,Sep-2016,Fully Paid,n,,,debt_consolidation,,606xx,IL,26.02,0.0,Mar-1987,1.0,,74.0,21.0,1.0,8598,18.4,42.0,f,0.0,0.0,9065.775201465,9065.78,8000.0,1065.78,0.0,0.0,0.0,Sep-2018,520.27,,Jan-2019,0.0,,1,Individual,,,,0.0,0.0,44101.0,2.0,2.0,2.0,3.0,2.0,35503.0,75.0,1.0,2.0,4103.0,47.0,46800.0,1.0,0.0,3.0,5.0,2756.0,26802.0,24.3,0.0,0.0,108.0,344.0,3.0,2.0,0.0,3.0,,1.0,,0.0,9.0,9.0,11.0,22.0,6.0,16.0,33.0,9.0,19.0,0.0,0.0,0.0,3.0,100.0,9.1,1.0,0.0,94018.0,44101.0,35400.0,47218.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11850,11850,11850.0, 36 months,13.98,404.89,C,C3,Baker,3 years,MORTGAGE,27000.0,Source Verified,Oct-2014,Fully Paid,n,,,credit_card,Credit card refinancing,368xx,AL,17.42,0.0,Dec-1998,0.0,,98.0,6.0,1.0,12251,78.0,15.0,f,0.0,0.0,14430.7577681392,14430.76,11850.0,2580.76,0.0,0.0,0.0,Aug-2017,475.29,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,17190.0,,,,,,,,,,,,15700.0,,,,7.0,2865.0,353.0,96.2,0.0,0.0,128.0,190.0,15.0,15.0,1.0,15.0,,,,0.0,2.0,4.0,2.0,6.0,4.0,4.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,25016.0,17190.0,9300.0,9316.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months,9.8,740.21,B,B3,owner,10+ years,RENT,250000.0,Source Verified,Jan-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,056xx,VT,1.62,0.0,Jun-1996,2.0,,,8.0,0.0,3407,7.7,29.0,w,0.0,0.0,42018.5755355872,42018.58,35000.0,7018.58,0.0,0.0,0.0,Aug-2018,19831.34,,Aug-2018,0.0,,1,Individual,,,,0.0,0.0,17372.0,1.0,1.0,2.0,4.0,10.0,13965.0,90.0,1.0,1.0,3150.0,29.0,52000.0,0.0,0.0,5.0,5.0,2172.0,47793.0,7.8,0.0,0.0,108.0,235.0,3.0,3.0,0.0,3.0,,3.0,,0.0,2.0,2.0,6.0,10.0,13.0,7.0,15.0,2.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,67530.0,17372.0,51200.0,15530.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 36 months,7.21,650.44,A,A3,Driver,4 years,RENT,80000.0,Source Verified,Nov-2018,Current,n,,,debt_consolidation,Debt consolidation,923xx,CA,23.63,0.0,Dec-2006,0.0,,,15.0,0.0,13175,31.1,16.0,w,19417.74,19417.74,1934.5,1934.5,1582.26,352.24,0.0,0.0,0.0,Feb-2019,650.44,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,67690.0,2.0,2.0,1.0,2.0,12.0,54515.0,68.0,2.0,4.0,4604.0,41.0,42300.0,3.0,0.0,1.0,6.0,4513.0,14879.0,38.5,0.0,0.0,142.0,42.0,1.0,1.0,0.0,4.0,,12.0,,0.0,5.0,8.0,7.0,7.0,3.0,13.0,13.0,8.0,15.0,0.0,0.0,0.0,3.0,100.0,14.3,0.0,0.0,108166.0,67690.0,24200.0,65866.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,19150,19150,19150.0, 60 months,17.57,481.82,D,D4,bakery,10+ years,MORTGAGE,43640.0,Verified,Jul-2014,Current,n,,,home_improvement,Home improvement,442xx,OH,13.89,0.0,Oct-1982,3.0,73.0,,19.0,0.0,25597,30.3,45.0,w,2307.05,2307.05,26596.91,26596.91,16842.95,9753.96,0.0,0.0,0.0,Feb-2019,481.82,Mar-2019,Feb-2019,0.0,73.0,1,Individual,,,,0.0,0.0,110980.0,,,,,,,,,,,,84500.0,,,,5.0,6528.0,34847.0,42.3,0.0,0.0,129.0,380.0,3.0,3.0,3.0,4.0,73.0,3.0,73.0,1.0,5.0,6.0,10.0,22.0,1.0,18.0,40.0,6.0,19.0,0.0,0.0,0.0,3.0,97.8,20.0,0.0,0.0,172524.0,25597.0,60400.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12800,12800,12800.0, 36 months,9.17,408.06,B,B2,School Banker,10+ years,RENT,41000.0,Source Verified,Jul-2015,Fully Paid,n,,,debt_consolidation,Debt consolidation,891xx,NV,7.11,0.0,Jan-2002,1.0,77.0,,14.0,0.0,12827,36.4,24.0,w,0.0,0.0,14389.75668151,14389.76,12800.0,1589.76,0.0,0.0,0.0,May-2017,5833.54,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,12827.0,,,,,,,,,,,,35200.0,,,,6.0,1166.0,9785.0,37.3,0.0,0.0,115.0,162.0,7.0,7.0,4.0,7.0,,4.0,,0.0,3.0,5.0,5.0,7.0,1.0,14.0,19.0,5.0,14.0,0.0,0.0,0.0,2.0,95.8,40.0,0.0,0.0,35200.0,12827.0,15600.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000.0, 36 months,17.99,650.66,D,D2,director of marketing,5 years,RENT,110000.0,Not Verified,Nov-2016,Fully Paid,n,,,debt_consolidation,Debt consolidation,908xx,CA,13.92,0.0,Dec-2002,0.0,30.0,,18.0,0.0,18085,81.0,26.0,f,0.0,0.0,18610.7280587997,18610.73,18000.0,610.73,0.0,0.0,0.0,Jan-2017,17978.06,,Aug-2017,0.0,43.0,1,Individual,,,,0.0,103.0,74339.0,1.0,14.0,1.0,1.0,11.0,56254.0,96.0,1.0,2.0,7922.0,81.0,22300.0,0.0,0.0,1.0,3.0,4129.0,7167.0,84.0,0.0,0.0,126.0,167.0,6.0,6.0,0.0,21.0,,11.0,30.0,0.0,3.0,4.0,6.0,6.0,17.0,4.0,9.0,4.0,18.0,,0.0,0.0,2.0,96.0,66.7,0.0,0.0,81037.0,74339.0,21500.0,58737.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,19.92,185.62,D,D3,Staff nurse,< 1 year,OWN,75000.0,Not Verified,Jul-2018,Current,n,,,home_improvement,Home improvement,381xx,TN,30.14,0.0,Apr-1999,0.0,,,5.0,0.0,204464,89.3,13.0,f,4244.88,4244.88,1293.81,1293.81,755.12,538.69,0.0,0.0,0.0,Feb-2019,185.62,Mar-2019,Feb-2019,0.0,,1,Joint App,164000.0,29.15,Not Verified,0.0,0.0,205273.0,0.0,1.0,0.0,0.0,30.0,809.0,16.0,0.0,1.0,17042.0,78.0,227400.0,1.0,1.0,0.0,1.0,41055.0,630.0,97.5,0.0,0.0,108.0,231.0,21.0,21.0,0.0,35.0,,24.0,,0.0,2.0,3.0,2.0,7.0,3.0,4.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,232400.0,205273.0,25100.0,5000.0,91133.0,Sep-1994,0.0,1.0,12.0,82.6,1.0,24.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000.0, 60 months,14.49,493.99,C,C4,VP Licensing & Regulatory Affairs,7 years,MORTGAGE,180000.0,Source Verified,Oct-2014,Current,n,,,home_improvement,Home improvement,750xx,TX,13.28,0.0,Apr-1995,0.0,50.0,,6.0,0.0,19384,98.9,20.0,f,3745.47,3745.47,25779.76,25779.76,17254.53,8525.23,0.0,0.0,0.0,Feb-2019,493.99,Mar-2019,Feb-2019,0.0,52.0,1,Individual,,,,0.0,0.0,396107.0,,,,,,,,,,,,19600.0,,,,3.0,66018.0,216.0,98.9,0.0,0.0,104.0,233.0,16.0,16.0,2.0,16.0,50.0,19.0,50.0,1.0,3.0,3.0,3.0,9.0,5.0,3.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,85.0,100.0,0.0,0.0,445761.0,54461.0,19600.0,74661.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000.0, 60 months,19.47,628.8,D,D5, autobody tec,4 years,MORTGAGE,86400.0,Source Verified,Apr-2014,Fully Paid,n,,,debt_consolidation,Debt consolidation,855xx,AZ,10.32,0.0,Nov-2008,1.0,,,5.0,0.0,9993,46.7,6.0,w,0.0,0.0,36671.2008738193,36671.2,24000.0,12671.2,0.0,0.0,0.0,Jan-2018,9004.0,,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,40780.0,,,,,,,,,,,,21400.0,,,,2.0,8156.0,11407.0,46.7,0.0,0.0,65.0,53.0,34.0,5.0,0.0,34.0,,3.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,54753.0,40780.0,21400.0,33353.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
